Index;year1;year2;year3;year4;year5;year6;year7;year8
14;-1607.6212908000002;-1145.7656570000004;-572.0079620000001;-97.41165400000068;292.6682270000001;1213.8419000000004;3434.550790000002;4272.984769999998
15;-1607.6212908000002;-1145.7656570000004;-572.0079620000001;-97.41165400000068;292.6682270000001;1213.8419000000004;3434.550790000002;4272.984769999998
16;-1708.7100466000002;-1180.8750360000004;-525.1519570000005;17.243823999999677;463.04940300000044;1515.8193140000008;4053.772330000002;5011.982589999998
17;-1708.7100466000002;-1180.8750360000004;-525.1519570000005;17.243823999999677;463.04940300000044;1515.8193140000008;4053.772330000002;5011.982589999998
18;-1809.7988025;-1215.984416;-478.29595199999994;131.89930200000026;633.4305780000009;1817.796729000001;4672.993873000001;5750.980419999998
19;-1809.7988025;-1215.984416;-478.29595199999994;131.89930200000026;633.4305780000009;1817.796729000001;4672.993873000001;5750.980419999998
20;-1910.8875583;-1251.093796;-431.43994599999996;246.55477999999994;803.8117540000003;2119.7741430000005;5292.215414000002;6489.978239999999
21;-1910.8875583;-1251.0937950000002;-431.43994599999996;246.55477999999994;803.8117540000003;2119.7741430000005;5292.215414000002;6489.978239999999
22;-2011.9763142000002;-1286.2031750000003;-384.58394099999987;361.21025800000007;974.1929289999998;2421.751557000001;5911.436955000003;7228.976069999999
23;-2011.9763142000002;-1286.2031750000003;-384.58394099999987;361.21025800000007;974.1929289999998;2421.751557000001;5911.436955000003;7228.976069999999
24;-2113.06507;-1321.3125550000002;-337.7279360000002;475.86573599999974;1144.5741039999998;2723.7289710000005;6530.658496000005;7967.973892999998
25;-2113.06507;-1321.3125550000002;-337.7279360000002;475.86573599999974;1144.5741039999998;2723.728972000001;6530.658496000005;7967.973892999998
26;-2214.1538259;-1356.4219340000002;-290.87193000000025;590.5212139999999;1314.9552800000006;3025.7063860000003;7149.880037000001;8706.971717999997
27;-2214.1538259;-1356.4219340000002;-290.87193000000025;590.5212139999999;1314.9552800000006;3025.7063860000003;7149.880037000001;8706.971717999997
28;-2315.2425817000003;-1391.5313140000005;-244.01592500000015;705.1766919999995;1485.3364550000006;3327.6838000000007;7769.101578000002;9445.969542999997
29;-2315.2425817000003;-1391.5313140000005;-244.01592500000015;705.1766919999995;1485.3364550000006;3327.6838000000007;7769.101578000002;9445.969542999997
30;-2416.3313375999996;-1426.6406934;-197.15992000000006;819.8321700000001;1655.7176310000004;3629.6612140000007;8388.323119;10184.967366999996
31;-2416.3313375999996;-1426.6406934;-197.15991900000017;819.832171;1655.7176310000004;3629.661215000001;8388.323119;10184.967367999998
32;-999.9999998552853;-999.9999996795518;-999.9999999076399;-999.9999999852553;-1000.0000004092108;-1000.0000002072429;-999.9999956864885;-1000.0000044552253
33;-972.2354717784256;-940.4209838309744;-909.5670228057779;-883.482592845412;-858.0717629511882;-800.2687181716847;-672.5565750744863;-614.5975564863074
34;-2001.0887557035785;-1935.109373995911;-1853.1439892848607;-1785.3446773675055;-1729.6193042461905;-1598.023676056901;-1280.7797974139926;-1161.0035662097712
35;-1973.3238242400737;-1875.5287690383248;-1762.708473123001;-1668.825541960838;-1587.6879793085795;-1398.2879075046171;-953.3083257165349;-775.5784466464852
36;-2102.2352180722437;-1970.358035088108;-1806.5176691601855;-1671.0286438710318;-1559.6069836177958;-1296.5368473321114;-662.5728087271846;-422.94219342422093
37;-2074.412450522549;-1910.6414889678877;-1715.8580120600745;-1554.1760050070225;-1417.3158174003902;-1096.3280303433776;-334.1404414754552;-36.64166068299983
38;-2203.2174714829725;-2005.4183514283814;-1759.6854869149565;-1556.0721373397273;-1388.6787676014028;-993.3890495567309;-36.1047194671346;326.1968917888016
39;-2175.5014786546258;-1945.746574644024;-1668.9965958288958;-1439.5121742534175;-1246.9258446282538;-794.3397973300462;285.11859850214114;702.4077025703236
40;-2304.5268083383526;-2041.1256681801674;-1713.4283489724203;-1441.9410809514357;-1218.2645083136722;-691.56987036996;585.0560665286503;1068.6850497667278
41;-2276.5898659528884;-1980.8535855913947;-1622.1395073886333;-1324.8583147061943;-1076.5442074042749;-492.37023012295526;904.307808692105;1441.3566180998696
42;-2406.0282282378917;-2076.978542735142;-1667.646975721456;-1328.5454381812988;-1049.3136726838266;-391.8327348311618;1198.2461514592214;1800.430653992722
43;-2377.6792585012026;-2015.964910700529;-1575.2835835066458;-1210.2033654628185;-906.1633954029969;-190.3913939140748;1523.53086954036;2180.363611101644
44;-2507.4743396847916;-2112.557130719961;-1621.8522708874864;-1215.3595694541705;-880.5650785597377;-92.31844831687204;1811.780214147489;2532.6945696878206
45;-2478.767467747809;-2051.075813831943;-1528.4298053742823;-1095.5510454560722;-735.7834116844538;111.59203450791347;2142.7785268992825;2919.394524511928
