Index;year1;year2;year3;year4;year5;year6;year7;year8
94.0;857.8766279035034;1846.0326853278539;3074.5897559722707;4092.16950306148;4930.116573026517;6901.6894145015385;11683.105924880794;13487.772378738786
96.0;1.4471470421995036e-07;3.2044817999121733e-07;9.236009645974264e-08;1.4744728105142713e-08;-4.0921077015809715e-07;-2.0724291971419007e-07;4.313511453801766e-06;-4.455225280253217e-06
98.0;57.31124429642159;123.29062600408906;205.25601071513938;273.0553226324946;328.7806957538096;460.3763239430991;777.6202025860075;897.3964337902289
100.0;114.56478192775648;246.44196491189223;410.2823308398147;545.7713561289684;657.1930163822044;920.2631526678888;1554.2271912728156;1793.8578065757793
92.0;800.5787253209087;1722.8455730036223;2869.3592052631548;3819.102037571593;4601.381532612058;6441.837394452444;10907.12004333511;12592.914537277044
104.0;230.59455584720854;495.3665271112841;824.3036142487467;1098.8770057428683;1325.1517738308376;1856.8398909568914;3168.224441797842;3665.4339088654706
102.0;172.24182013968152;370.4425110978714;616.3956368697045;820.4059444555796;988.1170096348087;1384.4003717400847;2348.943493680632;2713.31848584388
108.0;344.0964805037073;741.0142335676337;1235.0935488799373;1646.9787171575827;1988.1981016222862;2788.368604111818;4761.2560169868575;5516.525826478215
106.0;287.7433962751941;618.8710150673828;1030.5771463918713;1374.5895612142276;1658.8173330611571;2325.451913718978;3975.052502962242;4603.407243950287
110.0;400.7058834478976;863.074116465167;1438.9595775434718;1917.87791938186;2315.7705449262185;3249.2382447853024;5539.39649951211;6416.213348235195
101.0;182.6223861838116;395.8540921824024;641.8750797630255;848.6564589198451;1030.465175002454;1461.3278448912388;2477.6447353716576;2893.1671357105915
112.0;457.7407183566896;985.8048003801607;1643.3152621241911;2189.2653839691357;2643.5318321762716;3708.749535010512;6316.762900991194;7312.868124306884
99.0;125.31065461121852;272.5605483189447;436.6131856297352;575.5942903376572;701.6727810614184;1000.9358048383856;1699.9980312040461;1995.7435789323717
97.0;67.99919306282573;149.27084928936347;231.35717481027677;302.53791732777336;372.88389603025735;540.54322219192;922.3267418687701;1098.281126742957
114.0;514.9788080838418;1108.877777593292;1848.007760086808;2461.23379042175;2971.164154374369;4166.09699493241;7091.417034847667;8206.062921695515
116.0;572.0559667944756;1231.7920314378612;2052.42937336656;2732.9423318231266;3298.1267283876005;4622.652105447553;7862.1973099490715;9094.793067912135
103.0;239.93350008474215;519.1453441502572;847.1286795695846;1121.7022125490375;1359.2328168782014;1921.6803486210647;3255.2146432547706;3790.5022655964895
105.0;297.24486025807494;642.435389261429;1052.3836627653113;1394.757415001276;1688.0083001628254;2382.050557640003;4032.8200120407546;4687.880820248916
118.0;629.2394908943065;1354.7406820394508;2257.054983319987;3004.8612642539983;3625.3610161210936;5079.928069313126;8632.583631588688;9982.635932942518
120.0;686.4769186019744;1477.8115727473646;2461.9263769928966;3277.075138020353;3952.7898697869496;5537.93471308514;9404.088130175387;10872.204811925789
107.0;354.5559544526857;765.724334462634;1257.6402148400825;1667.818021615668;2016.7979657176948;2842.4371090359764;4810.45055266167;5585.286856931176
122.0;743.5156051989917;1600.6406764014991;2666.6302724038856;3549.245724625163;4280.155830077971;5996.4332342130265;10177.392868681913;11764.223299004709
109.0;411.8671779078362;889.0176047128514;1462.8984501270797;1940.8756101222243;2345.5826203083834;3302.8167080437943;5588.080622093952;6482.690165466822
111.0;469.1781280988064;1012.307863940559;1668.1561923903128;2213.9327070708305;2674.3658887076035;3763.1968597387995;6365.695894443286;7380.08303676063
124.0;800.6105079770844;1723.5871175560906;2871.5661281115;3821.734911202659;4607.980118322979;6455.344403305611;10950.64067552847;12655.640589984225
95.0;910.2527110987307;1959.0216070677757;3247.1372443602136;4314.444890778165;5199.636520146478;7288.396061647064;12304.655751743529;14219.14487298265
93.0;852.9428538704881;1835.7332063998733;3041.8827632360553;4041.393811168335;4870.858765768147;6828.029031118216;11527.055713434907;13321.774094363514
113.0;526.48948233821;1135.5997449816837;1873.4103896703737;2486.9868206228352;3003.1467371130375;4223.57650144697;7143.320034035081;8277.485477110422
115.0;583.8008755944113;1258.887785147897;2078.6663206455573;2760.0432027082225;3331.926678369019;4683.946725267125;7920.932105973761;9174.870279750963
117.0;641.1112070660473;1382.1784553935029;2283.9204543221704;3033.0957624342154;3660.7051585824;5144.323561043089;8698.554488805077;10072.264606559937
119.0;698.4228657695503;1505.4693066494929;2489.1807964307413;3306.157342437089;3989.4963020739524;5604.716970192113;9476.189789343858;10969.682589183534
121.0;755.7337964694871;1628.7595607766089;2694.436513068907;3579.215026825329;4318.276217248891;6065.092070909347;10253.815764703222;11867.08065895594
123.0;813.0442443265777;1752.05044066147;2899.6951291251976;3852.2730469672674;4647.062447165185;6525.470901497506;11031.418981048242;12764.45812724746
125.0;870.3560357247964;1875.3420710040896;3104.9514740855193;4125.32953578157;4975.847490404844;6985.859797853792;11809.081001447037;13661.903689560491
2.0;57.31124399999999;123.29062099999965;205.2560050000002;273.0554780000002;328.7811750000001;460.37741000000096;777.6215500000017;897.3978199999983
4.0;114.6224880000002;246.58124099999986;410.5120109999998;546.1109559999995;657.5623500000002;920.7548300000017;1555.2430900000018;1794.79565
6.0;171.93373300000007;369.87186199999996;615.768016;819.1664339999998;986.3435260000006;1381.132243;2332.864630000002;2692.1934699999983
8.0;229.24497700000006;493.1624819999997;821.0240220000001;1092.221912;1315.1247010000006;1841.5096570000005;3110.486170000002;3589.5912899999967
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;57.31124399999999;123.29062099999965;205.25600599999962;273.0554780000002;328.7811750000001;460.37741000000096;777.6215500000017;897.3978199999983
9.0;229.24497700000006;493.1624819999997;821.0240220000001;1092.221912;1315.1247010000006;1841.5096570000005;3110.486170000002;3589.5913
7.0;171.93373300000007;369.87186199999996;615.768016;819.1664339999998;986.3435260000006;1381.132243;2332.864630000002;2692.1934699999983
5.0;114.6224880000002;246.58124099999986;410.5120109999998;546.1109559999995;657.5623500000002;920.7548300000017;1555.2430900000018;1794.79565
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12.0;343.8674651000001;739.743723;1231.536032;1638.3328679999995;1972.6870520000002;2762.264486;4665.729250000002;5384.3869399999985
14.0;401.17870920000007;863.0343429999998;1436.792038;1911.3883459999997;2301.4682270000003;3222.6419000000005;5443.350790000002;6281.784769999998
16.0;458.4899534000001;986.3249639999999;1642.0480429999998;2184.443824;2630.2494030000007;3683.019314000001;6220.972330000002;7179.1825899999985
18.0;515.8011975000001;1109.615584;1847.304048;2457.499302;2959.030578000001;4143.396729000001;6998.593873000002;8076.580419999998
10.0;286.5562209000001;616.453102;1026.2800269999998;1365.2773900000002;1643.9058770000001;2301.887071000001;3888.107710000002;4486.989119999998
17.0;458.4899534000001;986.3249639999999;1642.0480429999998;2184.443824;2630.2494030000007;3683.019314000001;6220.972330000002;7179.1825899999985
19.0;515.8011975000001;1109.615584;1847.304048;2457.499302;2959.030578000001;4143.396729000001;6998.593873000002;8076.580419999998
15.0;401.17870920000007;863.0343429999998;1436.792038;1911.3883459999997;2301.4682270000003;3222.6419000000005;5443.350790000002;6281.784769999998
11.0;286.5562209000001;616.453102;1026.2800269999998;1365.2773900000002;1643.9058770000001;2301.887071000001;3888.107710000002;4486.989119999998
13.0;343.8674651000001;739.743723;1231.536032;1638.3328679999995;1972.6870520000002;2762.264486;4665.729250000002;5384.3869399999985
22.0;630.4236858;1356.1968249999998;2257.8160589999998;3003.610258;3616.5929290000004;5064.151557000001;8553.836955000002;9871.376069999998
24.0;687.7349300000001;1479.487445;2463.072064;3276.665736;3945.3741040000004;5524.528971000001;9331.458496000003;10768.773892999998
26.0;745.0461741000001;1602.7780659999999;2668.32807;3549.721214;4274.155280000001;5984.906386000001;10109.080037000002;11666.171717999998
28.0;802.3574183000001;1726.0686859999998;2873.5840749999998;3822.776692;4602.936455000001;6445.283800000001;10886.701578000002;12563.569542999998
30.0;859.6686624000001;1849.3593065999999;3078.84008;4095.83217;4931.717631;6905.661214000001;11664.323119;13460.967366999997
20.0;573.1124417000001;1232.906204;2052.560054;2730.55478;3287.8117540000003;4603.774143000001;7776.215414000002;8973.978239999999
31.0;859.6686624000001;1849.3593065999999;3078.840081;4095.832171;4931.717631;6905.661215000001;11664.323119;13460.967367999998
29.0;802.3574183000001;1726.0686859999998;2873.5840749999998;3822.776692;4602.936455000001;6445.283800000001;10886.701578000002;12563.569542999998
27.0;745.0461741000001;1602.7780659999999;2668.32807;3549.721214;4274.155280000001;5984.906386000001;10109.080037000002;11666.171717999998
21.0;573.1124417000001;1232.9062049999998;2052.560054;2730.55478;3287.8117540000003;4603.774143000001;7776.215414000002;8973.978239999999
25.0;687.7349300000001;1479.487445;2463.072064;3276.665736;3945.3741040000004;5524.528972000001;9331.458496000003;10768.773892999998
23.0;630.4236858;1356.1968249999998;2257.8160589999998;3003.610258;3616.5929290000004;5064.151557000001;8553.836955000002;9871.376069999998
42.0;285.97177176210846;615.0214572648579;1024.3530242785441;1363.4545618187012;1642.6863273161734;2300.1672651688386;3890.2461514592214;4492.430653992722
44.0;342.9256603152087;737.8428692800389;1228.5477291125135;1635.0404305458296;1969.8349214402624;2758.081551683128;4662.180214147489;5383.094569687821
40.0;229.0731916616478;492.47433181983297;820.1716510275801;1091.6589190485647;1315.3354916863282;1842.0301296300404;3118.6560665286506;3602.2850497667278
41.0;257.01013404711205;552.7464144086057;911.460492611367;1208.7416852938059;1457.0557925957255;2041.2297698770453;3437.9078086921054;3974.95661809987
45.0;371.632532252191;799.3241861680572;1321.9701946257178;1754.848954543928;2114.6165883155463;2961.9920345079136;4993.178526899283;5769.794524511928
43.0;314.32074149879713;676.0350892994711;1116.7164164933542;1481.7966345371815;1785.8366045970033;2501.608606085925;4215.53086954036;4872.363611101644
48.0;457.20445883093305;983.6940792281787;1637.4557402775208;2179.0814315673924;2624.5874080768845;3674.0072961450924;6211.318446279885;7168.5171656079365
50.0;514.3155983611498;1106.6308778457635;1842.0955955815825;2451.440644496234;2952.395540072689;4132.904414230881;6986.73921943461;8062.412202713822
52.0;571.4694252595168;1229.5972676294814;2046.9816571296265;2724.021740852894;3280.5310356229948;4592.144392731619;7762.047235387321;8956.625871884471
54.0;628.6860959815231;1352.584563658901;2251.9680730093824;2996.728014435621;3608.8357050200366;5051.519200845548;8537.796623559942;9851.58190845646
46.0;400.05752885741936;860.7624127875315;1432.9846069564705;1907.0107608427525;2297.178420622932;3215.8992672398117;5436.3399184715945;6275.517171686748
58.0;743.1862422287151;1598.7954087323099;2662.2599866942637;3542.7630262901707;4266.205281148594;5971.537699882953;10091.904555317633;11644.62939339647
56.0;685.9708726504648;1475.719711028521;2457.1179541049623;3269.73142226749;3937.4681474641243;5511.378323403426;9314.349005321175;10747.584355324143
60.0;800.4748126474396;1721.9637927177835;2867.5332053931243;3815.9351855039854;4595.140703242391;6431.886439041476;10869.870066356129;12541.99361738989
62.0;857.752406719097;1845.1909435051548;3072.844643542256;4089.121170751549;4924.130577376733;6892.417261175628;11648.12107665971;13439.879716190104
64.0;1.4471470421995036e-07;3.2044817999121733e-07;9.236009645974264e-08;1.4744728105142713e-08;-4.0921077015809715e-07;-2.0724291971419007e-07;4.313511453801766e-06;-4.455225280253217e-06
65.0;50.582777791536046;109.6601571088404;168.2962755536073;218.61521964950043;267.9295765754423;382.77546895072555;640.4304598158014;758.3150744409904
66.0;57.31124429642159;123.29062600408906;205.25601071513938;273.0553226324946;328.7806957538096;460.3763239430991;777.6202025860075;897.3964337902289
61.0;830.1225531263422;1785.6510816332247;2964.018072488989;3939.2938298572262;4744.861483144956;6644.991446390864;11214.090626134728;12948.898590357363
68.0;114.56478192775648;246.44196491189223;410.2823308398147;545.7713561289684;657.1930163822044;920.2631526678888;1554.2271912728156;1793.8578065757793
57.0;715.4999247838931;1539.069660452322;2553.5051538336033;3393.1799701438886;4087.297116929711;5724.237134924745;9658.845608346272;11154.106158637594
70.0;172.24182013968152;370.4425110978714;616.3956368697045;820.4060664858634;988.1312867766537;1384.407692659377;2348.8791187429997;2713.2541109062477
49.0;486.2548467738716;1045.9046316250174;1732.4796470139786;2300.958013967308;2772.172051583754;3882.7284833292524;6548.384559194594;7564.543035475826
72.0;230.37249281591812;494.9924532799182;823.975155962682;1098.1558418387685;1324.083915145894;1854.7402634073896;3157.0852671047505;3651.295864335065
53.0;600.8770390672706;1292.4855908535726;2142.991630259351;2847.0698514538894;3429.7375125448234;4803.488552164497;8103.63427029607;9359.339601066768
74.0;287.32806116483573;618.1059398303169;1029.6767157117697;1372.4060536704;1655.2829617060506;2319.289953938338;3948.17178826658;4567.862124412459
47.0;428.9435532140268;922.6164105201708;1527.2257056586764;2027.905483051184;2443.394563110176;3422.353739492587;5770.756884576353;6667.133506402684
76.0;344.0109287487803;740.4366242971555;1233.7144052248327;1643.8653779893566;1982.8344549749554;2778.89213625501;4722.341541255617;5462.4587625263375
