timestamp,value
444,546.3006923467619
445,507.13495579973096
446,478.4952222761931
447,468.6757318363525
448,462.5283927033888
449,473.813386912283
450,488.83766750013456
451,519.8119938927703
452,581.4603677730775
453,594.1754997120588
454,599.6020302051911
455,578.1725130041596
456,501.79209680017084
457,341.2790779735078
458,254.5024008549517
459,197.4540073236567
460,213.00910461798776
461,220.5426738365204
462,257.4159755401779
463,347.5991132359486
464,550.3553070397465
465,713.4075641042436
466,671.8751575106289
467,596.3830238985247
468,550.5049232065794
469,509.01162696961546
470,456.3935538880178
471,446.35349931026576
472,437.30753630783875
473,445.8905117168324
474,461.5235113684903
475,491.14911793591455
476,536.3586765843211
477,554.2844968897989
478,566.0547625783947
479,544.5559150057961
480,477.526441962691
481,323.7598077937146
482,229.28726987034315
483,218.43511124310317
484,230.74853324209107
485,241.65609090449288
486,275.32698582002195
487,366.81484837649623
488,572.7800754992641
489,743.2793756819447
490,690.6603096806211
491,623.649536703073
492,576.3921046931646
493,537.1582703475142
494,493.1185312588932
495,485.92135919467546
496,476.92487028893083
497,486.0337787736207
498,505.93842947104713
499,535.6267602650914
500,601.018194243894
501,614.920963338227
502,620.5619815118844
503,597.1893473262317
504,522.0371854330297
505,353.39853942528134
506,256.60802695393795
507,293.9809103962616
508,313.7490665455698
509,324.2356935343123
510,366.9176591056166
511,478.49625859054504
512,779.1863597747288
513,1009.8848652435117
514,937.8202453589765
515,854.2355508282199
516,794.6438836607849
517,740.4189828396193
518,714.4422447661636
519,702.560264402011
520,697.7160882799071
521,712.4924040528131
522,740.3389058686444
523,781.499304710771
524,885.4966732278117
525,906.3395398727152
526,912.5177979555447
527,872.2464564123075
528,764.3429161017993
529,525.0771889633033
530,405.92183576204116
531,505.81478623091243
532,521.4447254315601
533,535.9416328910738
534,583.7375949893612
535,706.512449594622
536,1049.704482789908
537,1356.5871636485099
538,1261.8098663882702
539,1190.3450963143841
540,1130.005043691839
541,1076.5215621197713
542,895.4642777779372
543,876.0829775798484
544,871.2138705455
545,889.6669404478162
546,909.7403113490436
547,958.2329217765364
548,1011.812790180149
549,1023.6841177083552
550,1025.834675016289
551,984.2492383766803
552,870.8124575354159
553,620.1246602145839
554,483.88717451208504
555,403.70419089269126
556,421.52573436748935
557,434.2713648690842
558,479.41937127144774
559,600.8531221224694
560,889.4102407296305
561,1149.4410107183503
562,1069.022501937463
563,995.2952116024098
564,938.4974265143392
565,883.4456378875184
566,755.7640725678648
567,741.5494512247387
568,735.9609162763809
569,748.9071553270333
570,773.1879139501834
571,817.4434974577161
572,895.4376584786805
573,909.864757147443
574,912.0559300546302
575,877.2048529775348
576,771.4983437821502
577,541.2758809081279
578,439.33869233058067
579,423.9835247605806
580,441.72608619520906
581,454.3502584398957
582,500.83932418900076
583,622.1803777518799
584,994.0769045288907
585,1281.8272966294317
586,1195.6373634276679
587,1114.2442432164098
588,1052.9831764873816
589,993.8188982864958
590,834.8268359789508
591,819.8629602203728
592,814.6900249278988
593,828.5792753915302
594,854.7001949486439
595,901.2494035944692
596,985.0447974592098
597,1000.4552017774549
598,1002.6182309860596
599,961.7417273428873
600,852.4285851920722
601,601.0261176881613
602,473.87189413642045
603,406.50735889561474
604,425.99314260762185
605,437.5874044263037
606,487.2809242455987
607,606.6542320289882
608,902.5887011189479
609,1165.9868642095244
610,1084.6014044919284
611,1007.3512097341008
612,948.6795038067503
613,892.8597180832876
614,774.3818357328419
615,759.7955972825876
616,754.5931210501585
617,771.5813840586925
618,793.4085144038545
619,838.7917916066945
620,915.3195592109114
621,933.8483904163586
622,936.0092595540918
623,896.4652250880608
624,791.6846449193545
625,553.5420234816847
626,431.2325708217686
627,366.0468176541617
628,384.7654021140188
629,396.02045482140966
630,441.912398191751
631,557.9504901188193
632,822.8816597968107
633,1065.0196513216943
634,990.2866915330524
635,911.5833599045873
636,856.6323558889562
637,803.229550607386
638,721.3817897681147
639,706.9834946056362
640,701.4677795604803
641,714.6345258161891
642,739.3434564755298
643,780.7172736381181
644,834.3819037626963
645,848.5555023513734
646,854.2642126785358
647,819.9832816057606
648,719.1657005010638
649,502.4009503140114
650,396.1744066318497
651,350.7109095235355
652,367.86226131708827
653,380.0205721053062
654,424.9793853412848
655,538.7057516138302
656,826.0816765717464
657,1068.2921045834664
658,996.2188196339412
659,916.4846697848989
660,856.7486676799599
661,808.4573611228261
662,703.649712548824
663,692.7539413677296
664,683.8012952274876
665,700.3074569274904
666,721.425940312678
667,762.5818522606278
668,847.8428828604519
669,862.5049203243107
670,868.3064551196294
671,832.9005680960836
672,729.2054027307313
673,506.09133906976786
674,397.372052437393
675,377.1452159207547
676,394.81692044751253
677,411.19614901114255
678,456.0608031091979
679,580.3352946550585
680,882.6147743565962
681,1137.3803529234137
682,1060.0768344069365
683,977.878225598135
684,916.6349525789265
685,861.0501524609281
686,763.4263208610937
687,748.5794065959053
688,743.3334492428694
689,760.6457488670712
690,786.472985619097
691,829.0913529477548
692,935.3948552390793
693,951.0870795144001
694,957.0585335693322
695,919.2939936767798
696,805.8572128355736
697,562.8112090087961
698,447.7293789575342
699,479.3454711129889
700,500.00211735104676
701,511.9576327584218
702,561.5108743648743
703,686.5902819050243
704,1016.3352278199745
705,1310.5336894844659
706,1220.7350573588628
707,1143.9236953274813
708,1083.0802995538106
709,1031.651970625273
710,922.0419583210023
711,902.4245176389813
712,893.7725357913878
713,912.4905822197907
714,940.5462793194456
715,989.6112535675056
716,1075.0686514400877
717,1091.4757768952986
718,1089.617907924694
719,1046.2328598741442
720,924.4957677590428
721,656.3948179810541
722,536.2285961178131
723,562.2319428212941
724,581.7543413504027
725,595.911410557339
726,642.7430272973143
727,767.2923652027966
728,1136.9044002059381
729,1467.4005913835717
730,1365.9180257194676
731,1291.163211492356
732,1236.571867912542
733,1175.6375128580257
734,1063.8720086237881
735,1039.3973393442575
736,1034.995943791815
737,1054.7401919831755
738,1080.4189190659672
739,1135.4934834984597
740,1193.998416625429
741,1206.6752531955717
742,1204.730854685302
743,1156.50070419244
744,1024.7014544078847
745,736.1228628992103
746,567.3560190680437
747,496.421248495928
748,510.8779120260151
749,524.0803670602618
750,568.317942841677
751,678.19043946499
752,959.6062864358537
753,1243.3093898722436
754,1154.9667891742429
755,1089.539990570629
756,1044.351310119615
757,993.1660854957299
758,890.9013279320206
759,872.5688546139281
760,863.6619643383892
761,880.8427335604792
762,902.8994287217502
763,948.8937464350602
764,1039.1967711037723
765,1050.7513031738345
766,1049.2039646164048
767,1008.6184699375881
768,893.7526931924513
769,640.6228106947383
770,535.3815806164639
771,531.633687945432
772,550.1614037746331
773,563.4613627023064
774,607.9804249729495
775,726.4950672235573
776,1094.7862226435682
777,1415.0018237758195
778,1316.5572071502684
779,1243.5826511962805
780,1190.8147813169053
781,1135.9642708739266
782,1049.718031141907
783,1029.4477296788245
784,1020.9653681830969
785,1040.4796601660782
786,1069.8087398088537
787,1124.4053111426765
788,1248.175390705699
789,1261.592316708411
790,1259.3945287633687
791,1212.8288056764286
792,1074.7057081056992
793,768.1563302918803
794,652.374959875131
795,662.9654870042577
796,679.432394752861
797,699.4294782109791
798,754.3191707060905
799,897.1292240356561
800,1339.820234597195
801,1727.8820843055146
802,1603.5923816602444
803,1523.9158716110978
804,1459.3919225080172
805,1388.2299384353682
806,1108.6077821470099
807,1084.8632087593433
808,1080.098785602022
809,1099.089274819009
810,1127.5724238976836
811,1184.993939267937
812,1318.0759375422494
813,1331.1726811958943
814,1329.0758926677518
815,1279.3889425153611
816,1131.592712892685
817,814.6035793306073
818,668.4557852293365
819,591.8914909743471
820,611.8252654121025
821,626.3221728716744
822,678.4219702070113
823,809.8044952866621
824,1166.8876908295788
825,1508.9620892169187
826,1399.3031166128349
827,1324.8604552720208
828,1270.4765288382769
829,1209.7776573257288
830,1004.6274841551203
831,982.131024818169
832,977.0532106806058
833,994.8575373935746
834,1021.4676070845453
835,1072.3096140712732
836,1157.7835798864253
837,1169.5546872660052
838,1167.9344579011668
839,1122.8538399973186
840,994.8600682448596
841,711.3626675402047
842,583.3085700756637
843,500.97529547917657
844,519.2761077949544
845,532.3714089628775
846,572.4433743597474
847,685.6778273707023
848,1015.430632723961
849,1318.0132208199939
850,1222.416188657633
851,1155.1344866653671
852,1104.0683175367303
853,1050.8829144424526
854,929.9247170342132
855,907.5434685227228
856,902.3504435596988
857,920.0165172818815
858,942.7554996642284
859,989.7264193423325
860,1008.8437779521337
861,1019.747333926498
862,1018.4227322413353
863,979.9340174951358
864,866.714122167672
865,621.3660061465343
866,467.5392370233312
867,317.68365608225577
868,337.0176189993508
869,348.15027917700354
870,395.6939500272274
871,511.71064669219777
872,766.7625674041919
873,990.2971112043597
874,921.0143878483213
875,840.648796387366
876,783.7448136317544
877,731.3185186601477
878,686.3190980333602
879,675.7557502390118
880,666.7363927332917
881,682.5600923822494
882,706.0240954459878
883,749.1959159934195
884,852.5855107748648
885,870.591715257382
886,876.3697620802559
887,841.4323715880746
888,735.3151247686474
889,507.72363001771737
890,404.000270569697
891,407.8110504896613
892,425.82826461375225
893,438.6838959142333
894,485.8775907342788
895,609.0234106078278
896,949.2168577347184
897,1224.4555060006678
898,1139.49958414305
899,1059.1113372164546
900,994.7775228328537
901,939.3960669526132
902,793.5185513510369
903,778.7046208635438
904,769.8414391524857
905,787.0877712214133
906,807.0136738630245
907,853.0079915763345
908,974.4311395246768
909,990.3501461773412
910,996.3719928048085
911,954.2091633401578
912,839.3433141158894
913,589.3929405069211
914,482.1628898429917
915,462.027329994482
916,477.2252777512185
917,493.71964714326896
918,544.2291300883517
919,671.6570092061302
920,1015.0637449495262
921,1310.378791655763
922,1217.7913076645928
923,1134.8599397609942
924,1071.7247948620934
925,1010.9101944736904
926,780.5132269416936
927,762.959070236655
928,757.4097341098823
929,773.7073808434652
930,794.5417591469595
931,838.6540623625042
932,959.1168161437381
933,974.254841500544
934,976.4291769135743
935,939.9372350252233
936,826.1483560327906
937,584.4543469448108
938,491.9288344886154
939,451.39011290075723
940,470.50669169798493
941,482.6702894658083
942,532.5126457116567
943,662.3913600558881
944,1018.9553028192604
945,1315.4308149771532
946,1226.7953285658732
947,1139.2009891844355
948,1075.825283088372
949,1014.7744205298368
950,746.7560559569392
951,733.106400254881
952,725.8979364222614
953,739.6584636780899
954,762.6779613413382
955,805.1952555179596
956,947.5302334318403
957,962.4622914087959
958,964.6353555187816
959,928.6225686662365
960,816.1910148491152
961,572.0497210179456
962,497.1821624080185
963,472.8971342773875
964,492.2144817340886
965,506.21315486275125
966,558.9466929780319
967,690.165911706863
968,1067.3797767440556
969,1374.2624576026574
970,1279.4851603424177
971,1194.7639198028482
972,1130.005043691839
973,1067.6839151426684
974,772.1643938320922
975,758.4171521496028
976,749.4575131087331
977,765.1441286102636
978,786.4030149127357
979,829.1362101460109
980,981.7658249679953
981,996.8587063808227
982,999.0207511753542
983,958.9541491790442
984,845.5437527648173
985,597.3269990282133
986,521.1865328483982
987,505.09054488199763
988,520.4491040619323
989,534.6676320927218
990,585.8628293593647
991,706.5402573292376
992,1075.1036589384312
993,1388.5258236702066
994,1288.6715790654998
995,1212.361649878323
996,1156.0335739548318
997,1097.7295846756315
998,798.0028191704769
999,780.858083865256
1000,775.2232036492787
1001,791.0622776481323
1002,811.2647982211784
1003,854.3843459789641
1004,992.8269555229926
1005,1004.23279341741
1006,1002.7077946936479
1007,966.3282362156315
1008,852.9178398014046
1009,612.1222918217536
1010,534.6626855665818
1011,518.7066625822335
1012,533.8595074657351
1013,545.9326597098261
1014,592.14330141549
1015,710.9137919802452
1016,1067.1437242230168
1017,1376.9558109060163
1018,1279.5361944142496
1019,1209.004920069361
1020,1154.2369267087197
1021,1097.4458161816
1022,872.3553054725053
1023,854.1855135946535
1024,848.8536731270142
1025,865.873295135214
1026,884.1991630679695
1027,933.308266453445
1028,1044.1745070207398
1029,1052.126776324585
1030,1054.2899123355746
1031,1013.1362203730969
1032,899.5197213208303
1033,642.7780431229621
1034,563.4395145782037
1035,581.1459119954379
1036,596.5044711753726
1037,610.7229992062785
1038,657.6928982998943
1039,784.1320990708191
1040,1195.372480115504
1041,1543.76389380428
1042,1433.8198251713766
1043,1361.2519733377267
1044,1304.2853438718012
1045,1245.3363364574034
1046,1042.0159080503508
1047,1018.2895605741069
1048,1013.6272025209619
1049,1032.6359176493715
1050,1057.2778032242786
1051,1114.6373504955554
1052,1234.9500816982472
1053,1247.9871192780556
1054,1241.77060773212
1055,1196.427278374671
1056,1061.5424989891471
1057,766.2714694018941
1058,655.3985218388261
1059,658.6407355276169
1060,674.7031660627108
1061,694.1267661775928
1062,747.6682012943784
1063,882.5963733379031
1064,1275.617675491958
1065,1642.7250855485909
1066,1528.110443042824
1067,1455.6810497710248
1068,1394.0320126735605
1069,1330.4475481428672
1070,1171.0654570463812
1071,1146.1252572105732
1072,1137.8339515576372
1073,1162.158931757207
1074,1192.621948882821
1075,1252.7860383070074
1076,1327.275762929581
1077,1340.4775971123017
1078,1334.1531076900428
1079,1284.0933741666377
1080,1143.211393626756
1081,827.2761309467023
1082,694.000912806252
1083,699.4707645318704
1084,715.3696201285347
1085,734.5535420294618
1086,787.549727351754
1087,929.9111659149639
1088,1355.2644953930285
1089,1746.392583783134
1090,1620.8404439388542
1091,1551.9607441598782
1092,1489.3487358221319
1093,1424.7842149907956
1094,1241.0815074931597
1095,1215.975498115993
1096,1207.6940425345674
1097,1236.3398631603923
1098,1262.9153198907152
1099,1327.6019710025284
1100,1476.514014846296
1101,1486.1822769248392
1102,1479.2816507037496
1103,1421.5549754309468
1104,1264.144277803367
1105,926.7389864682918
1106,835.4422011498827
1107,936.7910969103687
1108,949.5850436653709
1109,976.3716694194591
1110,1031.1941010741284
1111,1189.2378754857928
1112,1662.9680408956483
1113,2132.2515716121998
1114,1974.6840462582186
1115,1920.715145097347
1116,1859.8552923704265
1117,1797.2859169706935
1118,1404.1258276177105
1119,1378.254789330298
1120,1365.8112269537523
1121,1404.0212783596944
1122,1427.3722393943463
1123,1506.789624279132
1124,1668.6507386872545
1125,1674.191585630062
1126,1652.8712912412593
1127,1592.4756962639512
1128,1414.6612848624354
1129,1077.534104312188
1130,999.2603348912671
1131,971.4611139629269
1132,989.6350392983295
1133,1017.1610501979012
1134,1072.663030623342
1135,1240.149176318664
1136,1691.8956824833294
1137,2168.6744267182657
1138,2010.3719200069318
1139,1950.8264667153126
1140,1889.6847305701813
1141,1826.8232586131198
1142,1328.2101852636551
1143,1303.9614244560944
1144,1291.500603615772
1145,1326.928732977016
1146,1348.3008939307183
1147,1426.7682213321095
1148,1539.4210855168058
1149,1548.5043366278987
1150,1529.439673553803
1151,1470.5510052191094
1152,1308.0294894467806
1153,995.1313402472297
1154,918.1371567158494
1155,782.992785641225
1156,799.5682170705404
1157,824.3403467908502
1158,874.9976114269812
1159,1023.306202222826
1160,1428.7735113520175
1161,1838.82976582041
1162,1711.7350247136783
1163,1646.529992962256
1164,1586.7859676545486
1165,1525.1794409418944
1166,1154.1262479685247
1167,1135.135841880925
1168,1122.7396770303603
1169,1151.8339725220576
1170,1175.0551094021648
1171,1237.4031961804722
1172,1352.277831636835
1173,1360.621079452103
1174,1350.942724350607
1175,1300.1505702645518
1176,1151.9818068612367
1177,858.7820167217869
1178,760.4807978689205
1179,621.4023221193347
1180,641.0480885435827
1181,655.3285256456584
1182,706.678495590575
1183,844.6595252158586
1184,1257.3891867506318
1185,1626.1353964486625
1186,1509.2639817458112
1187,1433.3803881832864
1188,1373.040335560916
1189,1306.3003835231066
1190,1034.7330019332003
1191,1012.6675052170176
1192,1003.7986006683204
1193,1024.7448078503367
1194,1050.6424062114675
1195,1104.159243097296
1196,1245.766440322157
1197,1257.903150401311
1198,1256.1543402927928
1199,1205.9006741403136
1200,1070.8159902507905
1201,768.6190135737415
1202,680.1618960830383
1203,598.4928597684484
1204,618.6329278475605
1205,633.3118572439998
1206,685.937501893146
1207,818.6103775135707
1208,1217.5628217426129
1209,1573.5220175995491
1210,1459.5384056130424
1211,1382.7969662803225
1212,1326.055948512163
1213,1262.8571137434337
1214,981.394326111069
1215,959.4009198704734
1216,954.1549625173211
1217,971.4672621416394
1218,997.2944988936651
1219,1047.05935819773
1220,1132.9895337042399
1221,1144.4622896304354
1222,1142.9383601229638
1223,1098.9119858334307
1224,973.6100208102725
1225,696.027800489217
1226,577.5880777551793
1227,461.0275680287741
1228,479.15931775281206
1229,488.2226078680251
1230,531.8267489522696
1231,640.1930470427033
1232,927.0625079052988
1233,1197.0234836996533
1234,1112.0265072654001
1235,1050.1358391416725
1236,1000.8035662514158
1237,953.1676580898929
1238,808.9665085829329
1239,791.4518291612621
1240,785.853146430105
1241,802.0915772386361
1242,819.4618206315208
1243,863.4852999593131
1244,904.4067344008945
1245,914.6845395364799
1246,913.57493566419
1247,877.1005020835437
1248,779.1699830105063
1249,554.9984813355841
1250,437.16779412329197
1251,277.0995640337933
1252,296.4430449705105
1253,307.5661871286575
1254,352.8617683018092
1255,465.85810915404
1256,702.8180848483462
1257,909.5251332391053
1258,846.973408046877
1259,766.6078165860381
1260,706.3383347485214
1261,657.2775388588198
1262,585.1930161104538
1263,578.20260049426
1264,569.0947168532293
1265,584.0073331817985
1266,606.0299922905397
1267,641.0618218143936
1268,690.577885606559
1269,709.559086667141
1270,714.9856171603315
1271,687.3158880437259
1272,598.4809052150231
1273,406.7495886734687
1274,298.40534429228865
1275,232.54820051975548
1276,247.83624116005376
1277,258.41930058877915
1278,298.5998110277578
1279,394.05440581054427
1280,638.8016055608168
1281,826.3818355277181
1282,769.2926524516661
1283,694.0576658605132
1284,642.472010722151
1285,595.5764332793187
1286,511.11826186138205
1287,504.21497755520977
1288,495.03728679101914
1289,506.559440828627
1290,524.9998913474847
1291,559.5263209948316
1292,630.8480172727723
1293,647.2543446645141
1294,652.7860408816487
1295,627.3863074770197
1296,545.5668966302183
1297,370.7644356598612
1298,288.36966105387546
1299,248.57606660039164
1300,265.30137796211056
1301,274.3254262150731
1302,318.3122386962641
1303,417.78446529316716
1304,663.762404903071
1305,861.8914451547898
1306,799.2835566254798
1307,723.5293857862707
1308,667.8962014412973
1309,621.3765956675634
1310,482.9761621172074
1311,476.2504953299649
1312,467.3056881474331
1313,478.5293506262824
1314,496.49147594254464
1315,527.1367857009172
1316,591.4657135920133
1317,607.2408990638796
1318,612.6674295570701
1319,588.2294327071868
1320,512.1756511027925
1321,349.1698914687149
1322,269.7384375848342
1323,248.20554965245537
1324,264.4660549547989
1325,275.8528747004457
1326,318.5348402715754
1327,419.74569286359474
1328,650.6591236668173
1329,841.2320181117393
1330,783.312458305154
1331,707.0545104318298
1332,654.4516239752993
1333,606.7153810858727
1334,524.7796017925721
1335,517.725512693869
1336,508.58934623305686
1337,520.5144649420399
