Index;year1;year2;year3;year4;year5;year6;year7;year8
198.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
189.0;-284.5808845455092;0.0;0.0;0.0;0.0;0.0;0.0;0.0
